,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
INSR,154,81,42,20,24,3,2,118,0,33,0,0,0,0,4,2,0,0,20,0,0,29,330,1016,1841,193,289,5,0,0,0,1,0,194,1,2,232,37,42,53,47,53,39,21,42,0,41,31,9,0,163,57,130,62,156,31,163,100,84,14,0,5,1,56
IRS1,97,42,18,7,12,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,102,20,47,75,4,8,0,0,0,0,0,0,6,1,0,77,7,8,11,4,10,6,3,3,0,4,3,0,0,92,17,19,3,14,0,12,1,22,3,0,1,0,13
ITGA2B,57,29,23,6,11,0,7,18,0,15,0,0,0,0,0,1,0,0,2,0,0,781,41,207,319,40,57,0,0,0,0,0,0,88,0,2,67,21,4,20,13,17,7,4,7,0,21,15,0,1,60,16,44,18,61,11,105,69,21,3,1,3,1,25
ITGA6,56,13,8,2,24,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,62,8,40,69,3,11,0,1,0,0,0,0,221,7,5,1889,240,231,245,283,233,199,71,129,2,73,125,21,2,1325,267,381,57,141,47,100,212,318,32,1,13,6,139
ITGB3BP,447,179,163,29,51,17,3,48,0,36,0,0,0,0,0,0,0,0,10,0,0,41,52,209,360,38,114,1,0,0,0,0,0,359,8,19,439,79,66,86,96,80,82,24,61,0,71,74,51,3,430,113,219,105,298,48,373,204,132,98,7,60,8,110
ITIH1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,25,50,6,3,0,0,0,0,0,0,3,0,0,9,1,3,0,1,0,1,2,0,0,0,1,0,0,10,3,2,0,3,1,5,0,2,0,0,0,1,3
ITSN1,19,12,9,1,4,0,0,35,0,9,0,0,0,0,1,1,0,0,6,0,0,32,150,448,756,93,174,0,0,0,0,1,0,17,5,1,47,5,5,10,9,12,13,1,6,0,9,6,4,0,24,10,22,9,20,8,31,12,14,3,0,2,0,13
JAG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,3,1,0,0,0,0,0,0,17,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,5,1,8,8,0,1,0,1,0,2
JAZF1,1093,391,182,128,2,0,8,169,0,67,0,0,0,0,3,5,0,0,23,0,0,27,471,1420,2107,239,388,7,1,0,0,1,0,1189,14,14,307,69,77,141,58,76,99,31,65,1,241,127,7,1,184,102,500,339,1084,222,1532,671,134,28,0,44,8,304
JCHAIN,1551,881,939,45,279,32,1,42,0,290,0,0,0,0,0,0,0,0,10,0,0,77,102,329,575,53,103,0,0,0,0,0,0,349,8,0,401,68,65,90,51,53,77,37,65,1,103,52,7,2,233,108,254,120,289,63,365,153,158,21,1,10,8,166
JMJD6,326,174,127,57,77,8,5,184,0,64,0,0,0,0,4,5,0,1,42,0,0,48,547,1296,2082,251,374,12,1,0,0,0,0,616,9,11,526,143,115,203,127,175,156,73,124,3,200,127,37,3,434,221,605,235,750,163,812,416,304,83,2,23,15,215
JRK,84,51,28,12,11,3,0,21,0,18,0,0,0,0,1,1,0,0,4,0,0,0,52,230,371,45,73,1,0,0,0,0,0,126,3,2,170,33,29,30,27,29,25,11,20,0,23,38,9,3,117,35,63,31,127,15,134,77,43,13,1,5,3,41
JUN,5269,1873,1302,365,210,27,19,447,0,169,0,0,0,0,10,16,0,1,106,0,0,165,1620,4600,9129,696,974,27,3,0,0,1,0,3300,78,43,5886,1105,832,1240,1385,1221,1248,497,831,10,989,745,79,13,4646,1736,3510,1154,3467,975,3878,2176,2124,214,4,118,64,1592
JUND,2540,1130,632,200,47,5,12,407,0,179,0,0,0,0,12,15,0,1,94,0,0,75,1437,4427,7694,715,1120,29,1,0,0,1,0,1529,28,18,1802,387,340,526,422,484,496,178,348,6,419,320,53,5,1409,719,1521,498,1435,398,1556,993,904,81,4,50,31,681
KAT6A,1162,540,358,83,67,12,5,224,0,78,0,0,0,0,6,7,0,0,34,0,0,308,597,1911,2971,316,493,12,0,0,0,0,0,1087,19,22,1651,326,337,417,302,359,342,133,242,3,317,262,53,6,1310,440,946,400,1184,237,1262,691,527,104,6,48,27,458
KCNG1,314,23,9,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,17,22,4,8,0,0,0,0,0,0,5,0,0,10,2,2,0,4,1,2,1,2,0,1,0,0,0,8,7,2,0,4,0,5,4,4,2,0,0,0,4
KCNH3,3,4,4,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,4,0,0,1,33,140,218,13,31,2,0,0,0,0,0,26,1,0,34,7,5,1,2,5,2,0,2,0,1,3,1,0,92,9,15,6,16,2,21,20,15,5,0,0,2,17
KCNMB4,31,10,10,1,3,0,0,7,0,5,0,0,0,0,1,0,0,0,1,0,0,1,28,77,86,13,21,0,0,0,0,0,0,10,1,0,57,11,11,11,12,10,5,0,5,0,4,12,1,0,91,15,7,4,17,3,11,9,7,4,1,2,0,4
KCP,15,14,21,4,11,1,0,4,0,1,0,0,0,0,0,1,0,0,3,0,0,2,6,33,33,4,5,2,0,0,0,0,0,20,0,0,25,2,8,7,6,5,5,1,4,0,10,5,2,0,12,8,26,14,43,7,65,16,6,3,0,1,0,2
KIAA0895,86,28,8,4,1,0,0,2,0,5,0,0,0,0,0,1,0,0,1,0,0,1,13,25,44,3,9,0,0,0,0,0,0,9,0,1,19,11,5,8,5,5,7,5,2,0,5,2,1,0,38,27,13,1,10,4,2,9,24,2,0,2,0,7
KIAA1143,681,291,242,43,68,8,10,214,0,67,0,0,0,0,4,3,0,0,29,0,0,33,312,1181,1641,233,392,5,0,0,0,0,0,829,12,17,983,216,198,303,182,210,202,75,168,2,215,206,46,5,752,304,703,287,770,169,897,530,416,99,2,42,18,315
KIF19,8,3,3,3,16,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,41,44,3,9,0,0,0,0,0,0,96,0,2,29,10,11,17,3,5,14,8,24,1,135,10,2,3,16,12,141,164,365,53,139,60,18,22,0,6,1,111
KIF26A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR2DL3,5,3,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,2,3,4,0,3,0,0,0,0,0,0,1589,1,20,10,2,0,0,2,2,2,2,5,0,35,0,3,1,17,12,173,111,556,202,1653,905,12,11,1,54,0,231
KIR2DL4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9,24,12,10,28,1,0,0,0,0,0,194,20,3,2,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1,9,4,25,10,99,273,0,0,0,14,0,4
KLC3,42,23,15,4,3,1,0,10,0,6,0,0,0,0,0,1,0,0,5,0,0,2,28,120,138,16,22,0,0,0,0,0,0,22,0,0,30,2,10,7,6,4,7,1,7,0,10,5,1,0,23,6,20,8,21,6,25,13,8,1,0,0,0,7
KLF11,187,98,100,20,6,1,4,140,0,7,0,0,0,0,4,1,0,0,24,0,0,57,323,1299,1510,313,537,5,0,0,0,0,0,207,5,6,95,31,24,44,13,27,41,12,27,0,37,42,2,1,73,38,69,39,157,32,208,118,60,11,0,16,1,71
KLF4,567,218,53,17,1,2,18,514,0,37,0,0,0,0,9,19,0,1,106,0,0,17,1528,4646,8048,790,1311,27,1,0,0,1,0,40,1,0,29,8,13,10,6,14,17,3,8,0,5,9,2,0,31,13,23,6,31,12,41,38,9,4,0,3,1,8
KLHDC8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLHL13,1,1,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,1,0,0,0,2,0,0,0,4,1,3,0,0,0,0,3,1,0,0,0,0,0
KLHL14,703,198,109,12,102,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,14,2,1,0,0,0,0,0,0,4,0,0,6,0,0,2,2,0,1,0,1,0,0,0,0,0,5,1,4,2,5,2,8,1,3,0,0,0,0,1
KLRC2,2,2,5,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,12,1,7,4,0,1,0,0,0,0,0,0,931,22,11,6,0,0,0,1,3,1,0,7,2,33,0,1,0,50,46,213,114,484,215,2656,502,10,16,0,51,0,71
KLRC3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,7,0,3,0,0,0,0,0,0,395,11,5,3,0,1,1,0,1,0,0,3,0,13,0,0,0,30,19,114,62,231,90,1105,243,1,6,0,21,0,21
KLRD1,241,130,86,24,21,5,0,58,0,36,0,0,0,0,1,1,0,0,11,0,0,82,180,519,791,76,123,3,1,0,0,0,0,5362,84,50,282,51,59,61,69,68,48,31,130,4,416,48,11,3,443,290,2115,1305,4575,822,6143,2892,461,180,2,132,8,1693
KRBA2,82,32,22,4,4,0,0,18,0,1,0,0,0,0,0,0,0,0,2,0,0,8,22,61,79,4,32,0,0,0,0,0,0,67,2,3,139,16,14,19,23,21,17,12,13,0,27,19,4,1,101,23,56,17,51,21,85,44,29,9,1,2,4,32
KRT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,3,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
KRT23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
KRT4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,2,7,1,1,0,0,0,0,0
KRTCAP3,41,24,23,3,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,29,42,11,6,0,0,0,0,0,0,28,1,0,129,19,24,28,18,18,19,7,18,0,8,12,1,0,105,27,38,7,23,8,37,14,18,2,0,2,2,11
KYNU,948,510,485,134,41,7,13,365,0,125,0,0,0,0,2,10,0,0,50,0,0,18,759,2267,3478,461,884,13,0,0,0,1,0,301,6,4,283,50,68,59,47,52,51,26,53,0,76,55,13,2,249,87,212,87,292,47,287,143,101,28,0,12,8,83
L3MBTL4,213,55,24,12,3,1,2,24,0,9,0,0,0,0,1,0,0,0,1,0,0,7,43,126,152,15,33,1,0,0,0,0,0,165,8,1,24,2,8,7,4,5,9,8,6,0,13,5,1,0,22,8,27,9,21,5,60,119,12,0,0,10,0,15
LAG3,12,2,1,0,6,0,1,10,0,15,0,0,0,0,0,0,0,0,0,0,0,20,7,16,18,4,5,0,0,0,0,0,0,673,0,8,106,42,41,40,22,25,41,61,207,5,347,75,38,7,167,273,1440,681,2120,404,2325,229,722,163,2,40,17,782
LAMP1,1213,618,491,115,106,9,1,238,0,185,0,0,0,0,6,13,0,0,65,0,0,227,956,3156,4763,544,944,15,1,0,0,0,0,2167,34,37,2374,522,430,622,407,445,469,179,424,6,527,365,63,12,1646,605,1578,687,1985,393,2343,1297,792,156,3,81,37,834
LARGE2,740,209,191,24,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,8,1,2,0,0,0,0,0,0,7,0,0,42,23,15,46,6,11,22,10,21,1,15,6,0,0,60,55,66,6,30,8,12,6,36,2,0,2,0,32
LCLAT1,565,246,182,64,45,7,4,81,0,35,0,0,0,0,2,1,0,0,11,0,0,19,137,519,790,108,176,1,0,0,0,1,0,474,8,7,952,138,142,166,152,159,138,38,109,1,127,99,34,3,779,217,373,176,498,104,554,282,220,56,3,20,22,216
LCMT2,95,61,41,7,10,1,0,23,0,12,0,0,0,0,1,1,0,0,2,0,0,3,99,212,327,35,61,3,0,0,0,0,0,99,0,6,134,23,14,27,31,14,26,5,21,0,17,10,7,1,115,51,55,16,70,22,112,45,36,9,0,6,5,22
LCN8,481,167,134,49,10,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
LDHD,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,34,107,149,38,63,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,2,4,0,0,0,0,0,3
LDLRAD4,532,192,76,23,30,3,8,141,0,97,0,0,0,0,1,1,0,0,21,0,0,68,159,618,818,118,231,1,0,0,0,0,0,399,6,11,837,185,158,168,146,153,123,46,78,1,90,183,40,1,562,126,257,112,307,69,451,243,138,30,1,10,23,131
LEF1,65,12,8,1,22,2,0,20,0,2,0,0,0,0,0,0,0,0,1,0,0,32,20,41,58,3,22,0,1,0,0,0,0,92,14,4,5644,779,642,769,919,823,537,137,203,1,89,557,75,1,4247,825,394,53,348,73,248,119,60,77,10,9,54,78
LEPROTL1,485,220,157,50,99,13,16,356,0,144,0,0,0,0,8,11,0,0,52,0,0,73,829,2616,3810,522,938,15,1,0,0,1,0,1449,35,27,5316,910,700,1025,966,889,823,299,528,4,459,720,99,10,4324,1227,1877,561,1505,367,1434,974,1141,175,8,66,71,780
LGALS3,94,57,127,7,153,14,21,608,0,11,0,0,0,0,10,19,0,2,110,0,0,132,1664,6095,9595,985,1691,25,2,0,0,1,0,781,9,11,122,123,88,446,33,39,353,146,190,1,118,414,54,7,200,291,310,108,592,145,1413,303,550,85,3,34,48,138
LGALS4,17,16,6,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,1,17,35,83,6,6,1,0,0,0,0,0,20,0,0,35,3,2,2,3,6,5,2,4,0,3,2,1,0,22,11,18,4,23,8,27,16,8,2,0,0,0,6
LHX4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,0,1,0,0,4,2,3,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,3
LIAS,436,195,157,45,44,6,6,124,0,40,0,0,0,0,5,3,0,0,15,0,0,9,255,826,1226,148,228,2,1,0,0,0,0,389,8,7,630,106,121,139,113,133,124,31,83,1,99,94,24,4,538,175,339,131,366,68,434,237,191,51,2,22,12,124
LIF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
LILRB1,677,376,271,158,75,5,8,321,0,162,0,0,0,0,6,16,0,0,53,0,0,30,987,3544,4511,797,1537,16,1,0,0,2,0,690,0,1,19,6,6,6,5,5,6,2,14,0,128,4,0,1,59,20,311,338,1477,217,1532,245,19,22,0,17,1,181
LILRB4,52,27,19,10,116,10,13,479,0,250,0,0,0,0,8,12,0,0,69,0,0,8,923,3433,4261,697,1031,12,2,0,0,1,0,26,0,0,41,10,11,13,8,8,7,4,13,0,8,11,1,1,44,16,27,13,33,8,50,28,16,2,1,2,1,14
LILRB5,13,4,7,3,2,0,1,14,0,8,0,0,0,0,1,0,0,0,1,0,0,1,54,210,279,49,84,0,0,0,0,0,0,10,0,0,14,0,2,3,3,1,4,2,2,0,4,3,0,0,6,1,7,6,12,2,13,5,5,2,0,0,1,2
LIMS2,500,147,186,61,7,1,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,19,24,4,7,0,0,0,0,0,0,2,0,0,442,93,68,104,95,116,66,7,9,0,5,120,37,1,241,44,23,2,5,3,2,3,3,10,2,0,7,2
LINGO2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160,0,2,1,0,0,0,0,0,1,0,1,0,4,1,0,0,2,0,3,1,13,8,129,100,3,0,0,2,0,4
LMO7,147,40,36,5,2,0,0,22,0,14,0,0,0,0,0,2,0,0,6,0,0,4,37,162,251,31,47,0,0,0,0,1,0,45,1,4,598,65,58,42,113,89,41,14,21,0,18,15,5,0,467,73,73,27,61,15,70,37,31,9,1,9,5,32
LMOD3,21,10,13,2,4,2,1,13,0,2,0,0,0,0,0,1,0,0,1,0,0,0,15,53,85,13,21,1,0,0,0,0,0,30,1,0,47,10,5,4,7,9,11,1,10,0,14,11,1,0,38,11,21,5,26,9,39,20,8,6,1,1,0,13
LRP1,30,16,9,1,2,0,2,273,0,5,0,0,0,0,9,12,0,0,94,0,0,13,1222,4571,7460,725,1038,21,1,0,0,1,0,38,0,0,107,12,24,13,17,20,21,12,12,0,12,11,1,0,49,24,36,7,38,4,41,22,39,7,0,1,1,23
LRRC37A3,83,47,23,9,7,0,1,24,0,9,0,0,0,0,1,2,0,0,7,0,0,11,66,203,328,40,52,1,0,0,0,0,0,81,0,0,91,19,32,23,16,15,15,9,19,0,16,24,3,1,78,25,72,21,61,11,79,49,33,11,1,3,6,42
LRRN3,19,7,8,1,1,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,5,12,34,39,5,17,0,0,0,0,0,0,12,1,0,846,29,32,23,136,87,33,5,9,0,1,9,8,0,1372,119,20,4,15,7,12,10,4,13,2,0,10,2
LRTOMT,32,24,15,1,6,1,3,10,0,9,0,0,0,0,0,0,0,0,0,0,0,4,27,100,200,16,29,0,0,0,0,1,0,53,2,0,39,7,11,15,10,9,13,2,11,1,10,10,4,2,49,14,26,14,46,8,55,33,21,9,0,0,1,16
LTK,3,13,23,1,40,3,0,11,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,2,2,0,0,0,0,0,0,9,0,0,2,9,17,52,2,2,54,19,29,0,12,8,1,0,5,37,15,3,7,7,16,5,441,0,0,0,1,29
LYAR,274,116,87,30,31,12,5,177,0,27,0,0,0,0,2,4,0,0,43,0,0,53,360,1345,1779,286,441,3,1,0,0,0,0,2014,16,29,590,197,208,419,143,201,482,376,713,5,772,180,61,13,935,1004,2782,895,3046,652,3071,1182,1823,234,8,85,69,1364
LYSMD1,11,5,5,2,4,1,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,1,18,75,103,7,12,0,0,0,0,0,0,15,0,1,23,1,3,4,3,4,3,1,3,0,2,0,1,0,14,4,7,3,17,4,6,7,4,2,0,0,1,8
LZTFL1,336,160,94,15,70,9,4,44,0,38,0,0,0,0,3,0,0,0,6,0,0,17,68,207,300,44,63,0,0,0,0,0,0,193,4,7,158,41,40,48,22,37,51,14,34,1,41,23,11,0,116,61,95,55,148,25,196,136,66,9,2,10,4,39
MACC1,84,43,31,15,24,3,0,17,0,15,0,0,0,0,0,0,0,0,1,0,0,7,30,71,132,11,28,0,1,0,0,0,0,37,1,1,41,7,11,10,6,16,7,3,9,0,1,10,2,0,41,10,14,7,25,4,24,16,20,3,1,4,0,14
MAFB,21,15,6,0,1,1,0,167,0,1,0,0,0,0,10,14,0,0,85,0,0,8,1243,3659,4670,809,1437,25,0,0,0,2,0,16,0,0,23,4,4,7,6,4,4,3,7,0,10,2,1,0,28,5,20,13,41,6,42,8,6,2,0,1,0,6
MAFF,140,96,53,13,21,2,10,163,0,14,0,0,0,0,5,1,0,0,34,0,0,13,420,906,1091,178,187,7,0,0,0,0,0,537,34,11,217,47,40,87,53,80,86,30,60,2,64,42,15,1,217,121,286,88,236,102,317,525,260,27,0,23,2,118
MAGEH1,175,64,66,10,87,11,6,35,0,47,0,0,0,0,0,0,0,0,6,0,0,5,25,116,112,46,72,0,0,0,0,0,0,256,2,10,568,122,85,113,124,119,75,29,32,0,58,131,34,1,423,113,148,73,223,69,287,159,89,36,1,12,13,75
MAP4,706,379,323,82,67,11,10,229,0,93,0,0,0,0,2,4,0,0,21,0,0,23,292,1192,1476,282,565,5,0,0,0,1,0,1006,18,16,700,228,246,428,147,210,280,92,207,3,287,238,50,4,657,320,837,350,1144,232,1294,589,367,104,3,49,20,346
MAP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP6D1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,4,1,0,2,0,0,1,0,3,0,0,0,0,0,7,13,15,0,1,5,0,0,5,0,0,0,1,3
MAPK7,120,66,57,20,8,3,1,60,0,11,0,0,0,0,1,2,0,0,20,0,0,9,190,553,791,141,255,5,0,0,0,1,0,389,1,8,186,47,37,59,40,54,49,10,41,0,59,31,9,1,115,64,153,94,252,38,326,219,67,12,2,14,3,89
MBD4,1774,905,671,110,125,14,10,244,0,112,0,0,0,0,4,5,0,0,42,0,0,59,472,1605,2850,248,421,5,1,0,0,0,0,913,17,22,1251,260,240,335,225,267,267,102,200,0,258,216,47,5,996,365,760,299,965,192,1133,556,441,108,5,52,29,408
MBNL3,450,178,118,34,18,2,6,103,0,25,0,0,0,0,1,1,0,0,5,0,0,27,112,444,627,76,204,0,0,0,0,0,0,373,1,15,236,56,56,75,34,54,50,20,55,1,91,23,12,1,213,72,217,94,322,69,349,200,117,39,1,19,4,103
MCF2L,81,21,5,1,3,0,1,6,0,4,0,0,0,0,0,1,0,0,0,0,0,159,27,72,122,14,26,0,0,0,0,0,0,17,0,3,138,13,16,20,19,22,17,3,6,0,5,4,2,0,74,26,49,6,24,4,27,18,22,10,0,0,0,18
MCOLN1,143,66,48,17,27,1,8,138,0,42,0,0,0,0,6,8,0,0,42,0,0,13,486,1708,2190,441,828,8,0,0,0,0,0,293,0,9,213,41,44,64,40,51,61,22,51,0,71,52,21,0,192,66,188,97,282,65,329,195,88,27,1,21,4,83
MED15,570,274,208,50,34,6,12,258,0,90,0,0,0,0,4,6,0,0,40,0,0,70,540,1733,2697,334,573,9,0,0,0,0,0,1386,23,26,1281,312,246,441,250,323,307,86,245,3,351,332,50,7,1129,442,1205,500,1694,283,1713,801,385,141,6,58,32,456
MEST,62,24,17,1,11,1,2,27,0,4,0,0,0,0,0,0,0,0,1,0,0,83,8,45,47,9,21,0,0,0,0,0,0,19,0,0,79,16,9,17,20,14,13,6,3,0,5,4,3,1,314,24,14,3,14,4,12,9,13,4,0,0,0,11
METRNL,12,8,5,17,1,0,7,154,0,3,0,0,0,0,5,8,0,0,37,0,0,8,545,1403,1921,277,413,5,0,0,0,0,0,522,9,1,4,1,5,8,2,3,6,5,7,2,39,2,0,0,10,24,118,55,212,66,452,285,69,9,0,14,1,63
METTL18,229,86,81,7,16,2,0,12,0,5,0,0,0,0,1,0,0,0,0,0,0,3,19,95,171,25,50,2,0,0,0,0,0,290,2,3,320,57,44,86,59,54,49,18,46,0,87,74,15,1,238,64,186,89,261,56,316,175,86,25,0,12,9,80
METTL25,173,71,60,13,15,3,0,54,0,24,0,0,0,0,0,0,0,0,12,0,0,10,59,279,409,65,103,0,0,0,0,0,0,134,2,2,217,47,35,40,35,34,36,20,32,0,38,31,8,0,152,57,130,54,161,30,163,112,73,25,3,3,3,59
METTL4,351,135,88,24,28,5,2,39,0,23,0,0,0,0,0,1,0,0,7,0,0,28,113,375,531,63,111,4,0,0,0,0,0,194,1,7,503,85,65,106,101,105,84,25,75,0,56,69,13,0,338,125,235,93,222,56,270,148,111,19,2,16,4,129
MEX3A,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0
MGAT5,733,288,143,22,8,1,2,40,0,22,0,0,0,0,1,0,0,0,4,0,0,80,54,253,346,41,73,0,0,0,0,0,0,174,8,1,264,105,126,139,50,94,137,45,50,1,46,63,18,2,192,124,160,52,136,22,129,92,161,21,1,9,2,81
MGLL,60,27,56,10,62,4,7,64,0,76,0,0,0,0,4,2,0,0,11,0,0,548,79,588,322,289,554,0,0,0,0,0,0,29,2,2,41,12,11,32,9,10,20,4,10,0,14,9,2,0,26,24,31,15,32,4,46,24,21,7,0,0,1,16
MICAL2,24,12,6,1,2,1,4,170,0,6,0,0,0,0,0,1,0,0,41,0,0,8,326,1244,1934,153,119,10,1,0,0,0,0,140,13,6,74,37,34,66,16,23,55,28,69,1,108,64,15,1,62,60,259,93,269,68,183,170,234,26,2,14,6,157
MIER2,136,55,39,8,12,2,2,77,0,11,0,0,0,0,2,3,0,0,8,0,0,6,215,607,1000,123,182,2,0,0,0,0,0,133,2,2,203,48,35,63,38,38,46,22,34,0,35,26,12,0,154,61,120,42,151,22,149,97,74,17,1,8,1,49
MITF,11,3,2,2,2,0,0,43,0,10,0,0,0,0,1,3,0,0,16,0,0,212,124,554,733,82,114,1,0,0,0,0,0,11,1,1,11,2,2,2,3,3,4,0,3,0,2,3,0,0,10,4,10,0,10,5,15,11,1,0,0,0,1,4
MMP11,142,38,33,0,1,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,4,0,0,0,0,0,0,13,0,0,59,9,4,12,12,6,3,2,1,0,3,1,0,0,61,15,10,7,11,3,14,6,5,0,0,0,0,5
