,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
PHKA1,2,1,1,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,0,2,3,0,1,0,1,3,2,0,4,1,0,0,3,2,0,2,0,11,0,0,0,1
PHOSPHO1,7,4,3,0,2,0,0,11,0,1,0,0,0,0,2,0,0,0,0,0,0,3,19,143,208,34,63,0,0,0,0,0,0,48,1,2,5,1,2,1,1,1,0,2,0,0,6,0,0,0,5,0,3,8,10,2,25,13,1,3,0,3,0,4
PIANP,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20,12,2,6,5,6,13,2,3,0,0,2,1,0,7,4,8,1,1,0,1,0,2,5,0,0,0,0
PIGA,187,41,29,19,36,5,0,23,0,4,0,0,0,0,0,4,0,0,1,0,0,15,231,621,884,95,180,3,0,0,0,0,0,167,1,2,343,76,111,120,86,122,85,16,18,1,22,99,29,0,146,67,112,42,132,35,127,70,34,88,6,4,11,36
PIGB,576,164,145,69,65,13,1,28,0,10,0,0,0,0,1,2,0,0,0,0,0,24,237,698,1254,89,158,6,0,0,0,0,0,345,2,7,386,100,84,136,86,114,99,19,44,0,55,165,52,2,149,74,179,82,212,41,241,105,39,182,10,16,15,64
PIGP,564,179,158,47,384,53,1,96,0,18,0,0,0,0,1,4,0,0,1,0,0,29,366,1420,2169,211,320,7,0,0,0,0,0,403,2,14,886,173,160,235,157,190,139,25,56,0,68,193,73,1,281,114,237,99,263,57,231,140,64,330,22,20,23,58
PIP4K2A,290,142,142,52,59,14,2,141,0,20,0,0,0,0,7,9,0,0,1,0,0,480,514,2513,3814,335,503,7,0,0,0,1,0,1557,18,34,929,183,190,319,219,256,224,60,119,1,160,279,115,6,393,189,632,239,712,184,902,537,124,504,30,57,54,165
PIP4K2B,142,55,63,16,53,11,1,26,0,11,0,0,0,0,6,1,0,0,1,0,0,19,181,956,1686,114,138,4,0,0,0,0,0,243,2,4,377,60,74,119,52,79,48,13,29,0,28,68,41,0,132,49,109,40,112,29,149,76,25,114,8,19,9,31
PKIA,193,66,92,31,27,7,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,223,3,25,47,5,13,1,0,0,0,0,0,22,0,0,600,164,141,268,103,130,116,20,23,0,11,249,102,3,202,86,36,16,53,5,20,9,7,152,10,7,21,6
PLAU,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,12,23,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1
PLAUR,58,11,15,7,27,3,4,221,0,21,0,0,0,0,8,21,0,0,0,0,0,15,1684,5026,8953,659,1137,35,0,1,0,2,0,134,0,4,159,41,34,57,30,37,39,11,9,0,31,37,24,0,48,35,41,20,65,21,91,57,16,23,3,11,2,8
PLBD2,110,30,39,10,98,9,4,101,0,15,0,0,0,0,4,6,0,0,1,0,0,5,418,1834,2877,255,279,7,0,0,0,0,0,174,2,8,258,55,57,99,51,59,62,15,18,0,27,78,27,0,104,43,86,30,130,39,158,56,14,64,7,10,3,26
PLCD4,42,5,11,2,10,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,9,30,96,164,8,14,1,0,0,0,0,0,32,0,0,46,6,8,8,12,15,12,3,3,0,5,17,3,0,24,5,15,5,18,9,23,11,7,19,1,4,0,2
PLCL1,5,4,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,105,216,13,27,0,0,0,0,0,0,10,0,1,413,52,59,57,78,77,50,6,9,0,8,82,18,0,64,23,15,10,23,2,27,4,6,10,3,1,0,5
PLEK,1120,521,600,267,302,34,9,296,0,61,0,0,0,0,10,31,0,0,2,0,0,778,1928,6736,11905,890,1446,38,0,0,0,3,0,3253,19,68,133,28,29,74,31,31,47,24,125,2,357,57,34,3,169,81,1008,549,1571,312,1801,979,212,798,18,105,35,360
PLEKHG4,30,9,3,3,14,3,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,84,91,8,14,1,0,0,0,0,0,51,0,2,176,28,36,40,30,36,26,6,5,0,14,29,10,0,54,16,25,9,36,9,37,27,8,50,3,4,5,14
PLIN2,334,131,196,90,191,40,1,144,0,9,0,0,0,0,8,13,0,0,2,0,0,100,1037,3652,5717,518,829,18,0,0,0,1,0,479,2,15,844,247,204,363,236,272,237,48,96,1,117,332,141,2,336,174,440,149,436,104,458,203,115,474,25,27,37,140
PLOD3,194,67,83,33,432,40,3,82,0,15,0,0,0,0,7,5,0,0,2,0,0,16,363,1514,2562,234,359,4,0,0,0,0,0,349,0,8,308,102,93,149,60,78,88,14,24,0,53,124,50,1,121,55,116,61,231,45,221,95,41,109,8,7,4,55
PLPP3,26,29,27,32,8,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,11,45,85,174,13,17,1,0,0,0,0,0,13,0,1,39,3,5,5,6,19,6,3,1,0,2,1,1,0,8,4,6,0,11,5,21,9,3,10,2,0,1,3
PLPP6,57,16,21,8,19,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,91,160,17,15,1,0,0,0,0,0,75,1,0,224,38,33,50,36,38,32,7,8,0,10,40,8,0,81,17,46,11,55,11,46,22,5,28,3,3,0,12
PLXNB2,9,4,11,6,22,4,1,191,0,31,0,0,0,0,10,14,0,0,2,0,0,12,1045,5131,7957,741,1154,17,0,0,0,2,0,14,0,0,34,3,7,6,6,4,7,0,4,0,3,4,3,0,21,8,13,9,9,2,4,4,2,10,0,1,1,2
PLXNB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXND1,11,5,9,1,3,0,1,114,0,6,0,0,0,0,7,5,0,0,3,0,0,5,457,3152,4231,358,444,2,0,0,0,0,0,97,1,3,27,22,22,23,9,16,23,3,16,1,32,36,4,0,10,13,54,26,109,37,85,41,33,20,0,4,1,27
PMEPA1,222,61,25,9,128,12,0,5,0,12,0,0,0,0,0,0,0,0,1,0,0,1,13,62,93,9,7,0,0,0,0,0,0,10,0,0,143,9,16,10,26,63,24,10,1,0,2,8,0,0,35,19,1,0,6,1,2,4,6,5,0,2,0,0
PODXL2,101,31,38,9,54,7,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,85,123,17,25,1,0,0,0,0,0,48,0,4,123,25,17,27,33,24,28,4,5,2,10,12,4,0,37,23,19,7,31,7,26,16,9,34,2,0,1,14
POMGNT2,44,13,8,2,43,14,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,36,41,200,267,31,61,0,1,0,0,0,0,96,0,9,85,25,11,25,13,17,15,5,13,0,15,11,19,1,22,18,24,19,60,10,59,37,13,59,5,13,0,13
PON2,80,25,15,1,9,1,5,80,0,9,0,0,0,0,1,0,0,0,0,0,0,30,92,490,774,39,36,1,0,0,0,0,0,178,1,10,82,24,14,24,16,22,14,3,7,0,13,27,6,0,35,15,66,19,70,20,114,84,15,81,3,15,10,21
PPDPF,3284,1053,950,324,653,105,6,357,0,50,0,0,0,0,13,23,0,0,4,0,0,1087,1750,8675,15148,1058,1756,32,0,1,0,2,0,3676,21,77,5415,1228,837,1546,979,980,913,179,307,3,422,1216,317,8,1912,829,1467,626,2012,340,1883,1026,401,1017,89,116,72,453
PPP1R15A,3435,1144,946,309,557,69,9,294,0,61,0,0,0,0,12,23,0,0,0,0,0,711,1957,6788,11642,826,1355,41,0,0,0,2,0,2206,25,30,1995,445,492,792,826,937,873,178,187,4,257,535,128,2,913,622,853,333,1044,390,1333,853,357,374,33,56,33,396
PPP1R3G,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,19,6,2,0,0,0,0,0,0,1,0,0,6,3,0,0,2,1,2,0,0,0,1,3,0,0,2,3,1,0,1,1,1,1,0,0,0,0,0,0
PPP2R3A,43,10,3,3,9,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,43,134,248,26,23,0,0,0,0,0,0,41,1,0,104,14,22,6,27,43,19,7,1,0,5,18,3,0,39,13,29,8,36,16,39,21,4,8,2,1,2,11
PPWD1,619,224,219,65,233,39,1,76,0,6,0,0,0,0,1,2,0,0,2,0,0,25,256,1036,1662,172,273,4,0,0,0,0,0,598,9,15,1250,217,203,300,224,261,175,43,71,1,77,274,100,2,424,188,360,116,356,75,352,222,81,333,21,29,22,94
PRAME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAP1,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,2,1,1,0,0,1,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0
PRCD,375,110,73,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,2,0,0,0,0,0,0,29,4,0,8,1,0,0,3,4,0,0,1,0,0,0,0,0,93,12,7,3,10,2,5,25,3,8,1,0,0,6
PRSS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRSS21,28,35,46,10,165,32,0,6,0,3,0,0,0,0,1,0,0,0,0,0,0,5,40,142,220,19,30,1,0,0,0,0,0,58,2,3,117,33,22,44,29,25,18,3,7,0,13,26,17,1,60,27,47,22,75,17,79,29,9,131,5,6,2,21
PSD,286,109,94,37,158,19,0,70,0,13,0,0,0,0,0,4,0,0,1,0,0,19,279,1173,1896,151,249,3,0,0,0,0,0,419,3,9,501,94,71,140,85,66,81,17,36,0,44,100,43,1,185,63,140,71,204,41,248,128,27,110,7,10,9,50
PSKH1,117,38,28,8,79,13,0,25,0,4,0,0,0,0,0,1,0,0,0,0,0,9,87,456,727,51,98,1,0,0,0,0,0,173,1,5,239,50,40,66,58,50,42,10,15,0,11,47,33,1,80,29,68,33,85,18,107,86,18,73,6,9,8,26
PTCD2,116,41,32,8,37,9,0,17,0,4,0,0,0,0,1,1,0,0,0,0,0,2,45,210,315,31,56,0,0,0,0,0,0,79,0,2,194,25,28,39,30,41,20,5,14,0,9,28,17,0,52,29,43,19,62,11,51,29,2,69,5,2,2,7
PTK7,51,15,12,3,9,3,0,7,0,9,0,0,0,0,1,1,0,0,1,0,0,28,72,150,373,24,34,0,0,0,0,0,0,40,0,0,93,12,20,15,17,38,9,5,7,0,2,14,7,1,55,10,51,12,29,5,27,18,6,20,2,1,12,5
PTPRU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,18,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,5,1,0,0,0,0,0,0
PYGM,85,29,19,20,6,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,6,53,106,205,9,21,0,0,0,0,0,0,75,0,1,154,21,17,21,35,66,29,4,5,0,11,12,7,0,46,25,23,9,41,8,58,25,13,14,4,2,2,12
PYGO2,416,121,125,36,116,21,1,42,0,5,0,0,0,0,1,0,0,0,1,0,0,32,137,628,951,87,145,1,0,0,0,0,0,322,1,15,508,126,103,175,85,116,105,25,44,0,44,138,69,1,176,68,165,60,179,41,213,109,38,206,21,22,11,61
QRICH2,23,6,11,4,28,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,57,102,5,6,0,0,0,0,0,0,24,0,1,41,9,8,5,6,10,9,3,0,0,0,5,1,0,10,4,4,1,7,3,12,9,2,5,0,0,1,2
RAB3A,42,19,15,5,18,1,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,2,45,133,257,20,35,0,0,0,0,0,0,35,1,0,102,12,21,26,27,29,14,2,5,0,7,19,4,0,44,22,31,8,10,6,23,22,12,12,0,2,2,5
RAB3IL1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB9A,427,158,149,55,215,27,2,92,0,16,0,0,0,0,3,8,0,0,1,0,0,102,590,2057,3398,283,364,11,0,0,0,1,0,938,7,21,625,191,141,238,134,160,144,52,64,1,119,201,89,0,236,112,450,182,532,119,686,364,106,359,24,29,20,180
RABGAP1L,1063,399,507,202,436,67,4,191,0,47,0,0,0,0,9,20,0,0,1,0,0,415,1036,3706,5252,605,1074,11,0,0,0,2,0,1490,16,27,1222,338,330,467,237,355,287,77,125,1,194,465,169,4,509,233,701,288,873,187,891,531,136,578,32,46,39,194
RALA,816,227,260,52,366,73,4,156,0,15,0,0,0,0,3,8,0,0,2,0,0,86,582,2237,3572,332,437,6,0,0,0,0,0,562,9,22,1231,280,252,410,244,331,239,44,81,0,84,367,168,4,447,203,384,109,374,61,384,223,78,537,36,51,38,87
RALGDS,78,33,66,14,61,3,0,26,0,8,0,0,0,0,1,1,0,0,0,0,0,49,180,464,716,58,58,2,0,0,0,0,0,654,5,7,298,89,103,174,70,132,121,29,52,0,88,154,54,3,175,90,262,115,347,97,474,250,79,152,11,19,12,92
RAP1GAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPH1,4,0,2,0,5,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,1,14,127,106,37,74,0,0,0,0,0,0,6,0,1,59,4,3,17,11,15,6,4,2,0,1,8,8,0,8,3,1,0,0,0,1,2,2,2,1,0,0,0
RARRES2,12,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,3,9,1,1,0,0,0,0,0,0,3,0,0,14,1,5,4,3,4,1,0,0,0,2,3,2,0,4,1,2,2,3,1,5,2,1,3,0,0,0,3
RASD1,4,0,1,0,53,3,0,8,0,24,0,0,0,0,1,0,0,0,0,0,0,1,60,93,145,19,26,1,0,0,0,0,0,4,0,0,7,1,1,4,5,7,9,1,2,0,2,4,1,0,6,6,12,3,11,6,8,7,9,5,0,0,0,4
RBM20,11,6,4,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,48,92,7,7,0,0,0,0,0,0,13,0,1,41,9,7,3,15,14,10,0,5,0,0,12,1,0,8,3,14,4,7,2,8,9,5,4,0,1,0,2
RBM38,709,178,123,44,218,53,1,46,0,13,0,0,0,0,1,6,0,0,0,0,0,351,208,926,2054,99,195,3,0,0,0,0,0,734,8,17,988,209,189,196,269,312,192,34,51,0,55,289,125,4,339,143,363,113,331,120,480,262,81,412,31,21,34,81
RBM4B,337,121,95,19,135,19,1,28,0,7,0,0,0,0,0,1,0,0,0,0,0,33,102,429,726,68,95,1,0,0,0,0,0,220,2,11,276,56,39,69,60,58,51,12,22,0,32,79,66,2,89,36,106,33,118,32,114,70,20,177,13,16,10,30
RBP4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,151,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCAN3,497,165,169,22,41,3,0,43,0,7,0,0,0,0,2,1,0,0,0,0,0,68,180,921,1718,101,118,5,0,0,0,1,0,76,8,2,3640,676,600,846,711,734,571,99,113,1,42,682,187,2,1178,449,259,24,77,42,56,53,118,152,40,4,46,20
REG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,4,1,0,1,0,0,0,0,0,0,82,5,6,0,0,0,1,0,0,7,2,0,0,0
REPIN1,545,175,176,42,266,41,3,55,0,38,0,0,0,0,4,2,0,0,1,0,0,17,252,1220,1981,135,131,2,0,0,0,1,0,376,7,9,560,108,93,165,89,111,79,23,23,0,28,108,44,0,184,81,117,50,136,35,172,171,32,109,8,15,10,41
RFLNB,26,5,9,2,11,1,0,36,0,15,0,0,0,0,2,1,0,0,0,0,0,35,563,1781,6255,105,140,19,0,0,0,0,0,175,0,3,624,88,90,115,138,129,80,18,26,0,47,46,23,1,194,71,99,57,172,32,140,51,31,151,6,8,4,30
RFTN2,31,9,4,6,11,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,84,179,16,20,2,0,0,0,0,0,30,1,0,60,10,11,11,10,19,10,1,0,0,4,11,2,0,21,10,17,6,23,11,27,13,2,18,1,1,1,4
RGS10,522,283,317,75,350,74,8,327,0,45,0,0,0,0,12,24,0,0,2,0,0,1362,1544,6994,10653,869,1386,25,1,0,0,1,0,753,9,38,4405,820,587,993,782,784,542,125,219,1,214,890,298,7,1518,520,993,370,999,154,624,252,203,909,79,64,80,172
RHOB,1133,386,322,260,636,75,5,199,0,6,0,0,0,0,11,18,0,0,1,0,0,51,900,3826,4624,858,1488,12,0,0,0,1,0,527,9,14,320,60,44,71,97,115,74,11,33,1,66,52,9,0,161,73,199,106,344,111,386,182,43,56,3,17,0,76
RHOC,137,59,88,46,12,2,3,169,0,19,0,0,0,0,7,4,0,0,1,0,0,360,332,1884,1390,480,1071,1,0,0,0,0,0,1644,8,29,74,31,32,79,23,22,58,27,35,2,89,80,14,0,54,39,164,127,312,113,810,581,74,71,3,38,7,122
RHPN1,28,11,4,0,0,0,2,5,0,6,0,0,0,0,0,0,0,0,0,0,0,2,7,45,65,13,6,0,0,0,0,0,0,7,1,1,297,65,46,70,69,55,46,10,15,0,6,42,11,1,118,37,37,5,21,5,1,6,16,23,2,0,3,5
RIC3,1021,438,375,98,218,23,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,25,10,76,112,8,16,0,0,0,0,0,0,116,0,5,1676,307,235,328,288,280,207,36,47,0,34,198,48,1,531,173,217,37,138,22,68,36,32,157,9,7,15,35
RIMS3,7,3,3,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,6,9,33,69,5,4,0,0,0,0,0,0,14,0,0,18,2,2,1,5,3,6,0,3,0,0,4,4,0,4,1,9,4,4,1,2,5,3,14,0,1,2,3
RIOK3,1184,333,373,142,486,72,5,184,0,21,0,0,0,0,7,14,0,0,0,0,0,905,1137,4623,8380,576,1046,17,1,0,0,1,0,1176,14,24,1256,300,273,387,274,347,255,66,109,0,116,455,162,4,459,195,553,214,625,139,668,416,87,528,43,54,35,128
RNF170,310,105,99,42,176,11,1,38,0,6,0,0,0,0,1,2,0,0,0,0,0,43,189,843,1349,99,114,3,0,0,0,1,0,257,1,11,331,91,70,130,67,89,57,7,18,1,34,113,34,0,120,55,128,41,133,25,136,85,24,140,8,11,12,32
RNF187,687,207,272,58,269,42,1,115,0,10,0,0,0,0,6,1,0,0,0,0,0,72,291,2512,3941,310,545,3,0,0,0,1,0,840,8,27,1082,317,242,440,136,128,182,35,92,0,89,396,188,7,436,202,404,152,458,79,437,302,67,611,40,45,30,64
RNH1,1063,384,545,148,719,98,7,325,0,35,0,0,0,0,14,21,0,0,2,0,0,265,1695,7483,12111,1011,1592,28,0,0,0,3,0,1167,13,38,1832,450,286,695,347,373,344,69,134,3,181,481,207,6,627,315,576,253,745,131,761,417,160,661,51,63,37,194
ROBO1,14,6,6,3,15,3,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,3,26,65,118,6,10,1,0,0,0,1,0,13,1,0,23,2,2,1,1,9,3,1,1,0,1,2,0,0,23,3,5,1,12,5,6,3,4,2,1,0,0,1
RORC,13,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,36,54,2,2,0,0,0,0,0,0,4,0,0,10,41,29,107,4,11,53,14,11,0,5,48,3,0,12,14,7,0,7,4,10,4,30,5,0,0,1,1
RPAP3,619,182,237,88,251,51,3,64,0,14,0,0,0,0,1,1,0,0,0,0,0,108,281,1370,1958,202,288,4,0,0,0,0,0,362,4,13,677,138,149,163,114,133,99,23,48,1,43,187,108,2,222,85,198,74,221,39,207,133,41,338,23,18,14,46
RPN2,1087,381,451,135,1071,136,5,249,0,53,0,0,0,0,10,20,0,0,1,0,0,135,1186,5363,9157,679,924,15,0,0,0,3,0,1476,10,45,1846,449,343,686,312,379,378,71,166,2,213,548,239,6,686,301,698,325,933,177,1010,584,196,806,51,84,37,234
RPP14,214,82,72,31,117,29,2,40,0,11,0,0,0,0,4,1,0,0,0,0,0,20,179,708,1250,103,142,2,0,1,0,1,0,213,3,11,421,57,62,94,93,120,77,11,24,0,27,93,39,1,133,63,108,34,111,30,145,79,22,127,11,12,5,35
RPS4Y1,2769,729,657,252,570,89,5,230,0,29,0,0,0,0,2,12,0,0,0,0,0,132,1122,5325,9132,550,1108,17,1,0,0,0,0,3649,39,69,4429,940,652,1094,755,764,663,145,238,0,354,870,272,5,1505,639,1055,469,1502,279,1267,821,284,671,82,86,71,199
RRAS,32,14,20,7,55,8,0,83,0,2,0,0,0,0,5,5,0,0,1,0,0,54,302,1831,2029,362,670,5,0,0,0,1,0,76,1,1,103,24,19,27,28,30,24,5,6,0,6,11,12,0,39,16,26,19,31,9,42,15,4,27,0,5,2,8
RRBP1,308,82,112,36,1000,119,3,164,0,53,0,0,0,0,4,18,0,0,1,0,0,37,1046,3729,7312,474,668,14,0,0,0,3,0,966,3,22,336,82,106,167,84,112,102,20,54,0,93,151,105,4,158,67,247,115,446,90,554,304,52,389,26,46,10,84
RREB1,373,127,115,31,230,28,1,110,0,26,0,0,0,0,4,4,0,0,0,0,0,35,542,2235,3438,309,414,9,0,0,0,0,0,234,5,5,553,91,111,102,124,170,100,23,24,0,39,97,51,1,177,64,150,63,144,45,148,121,39,139,11,10,16,30
RTP5,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,3,0,0,0,0,0,0,27,0,0,2,0,0,1,0,1,0,0,7,0,17,5,1,0,5,8,91,37,84,14,35,2,12,83,4,3,2,8
RWDD2A,55,22,23,8,114,16,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,2,37,117,220,23,39,0,0,0,0,0,0,42,0,2,143,30,22,30,22,34,25,3,3,0,14,31,15,0,46,25,29,11,29,7,19,13,9,22,4,2,3,10
S100A10,1229,512,1000,181,757,124,9,463,0,34,0,0,0,0,24,32,0,0,4,0,0,320,2253,12262,21292,1279,2242,45,1,1,0,3,0,3974,42,78,4772,1302,895,1742,848,946,1027,206,360,3,496,1380,335,8,1985,913,1620,689,2341,428,2216,1188,438,1061,90,120,92,530
S100A14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,1
SAA1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SAA2,13,3,6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,89,4,7,0,0,0,0,0,0,9,0,1,21,5,6,2,4,11,3,1,1,0,2,3,2,0,4,3,4,2,9,2,8,9,2,2,1,0,0,2
SAFB,1033,299,357,119,388,74,4,132,0,21,0,0,0,0,4,11,0,0,0,0,0,86,613,2755,4497,329,456,13,0,0,0,2,0,853,8,34,1461,274,253,438,242,273,236,51,89,0,113,374,175,4,510,193,424,193,550,103,523,285,95,594,44,44,29,104
SALL2,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,1,1,0,0,0,0,0,0,17,0,2,57,13,15,10,8,12,2,0,3,0,0,5,4,0,12,10,8,2,2,1,3,3,1,2,0,0,0,2
SAMD14,6,2,3,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,183,6,21,44,5,9,1,0,0,0,0,0,3,0,0,6,1,2,1,0,0,1,0,0,0,2,3,2,0,4,1,4,1,5,1,1,1,1,2,0,0,0,1
SAP30L,77,26,33,5,43,13,2,24,0,8,0,0,0,0,1,2,0,0,0,0,0,11,137,665,1161,84,121,4,0,0,0,1,0,151,1,5,187,30,45,42,42,44,40,13,15,0,15,62,40,2,57,33,83,24,89,16,109,63,11,102,4,9,1,18
SAYSD1,231,51,54,25,85,13,0,29,0,3,0,0,0,0,1,1,0,0,0,0,0,18,179,742,1196,105,162,0,0,0,0,0,0,175,1,7,282,78,60,99,61,54,46,10,29,0,31,116,75,0,121,42,149,38,128,27,108,63,16,210,11,14,19,22
SCYL3,1764,573,581,187,839,118,5,274,0,49,0,0,0,0,15,24,0,0,3,0,0,343,1958,8153,15471,908,1316,38,0,0,0,1,0,1733,13,40,2083,413,385,605,424,474,379,82,166,4,235,552,185,7,786,306,731,290,1003,209,1002,585,188,702,51,77,49,259
SDC2,1,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,78,65,14,14,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
