,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
THEM5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3,1,0,2,0,0,0,0,0,0,4,0,0,2,1,0,5,1,0,2,2,1,0,1,0,0,0,3,2,1,0,5,0,2,0,3,0,0,0,0,3
THNSL1,31,22,24,6,4,1,3,8,0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,11,25,1,7,0,0,0,0,0,0,36,2,1,89,9,8,14,17,13,15,10,12,0,13,4,1,0,118,26,22,5,38,12,34,34,25,4,0,2,2,25
TIAF1,9,9,7,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,41,54,3,26,0,0,0,0,0,0,23,0,0,27,10,3,3,1,3,4,0,0,0,4,3,0,0,7,8,12,3,15,5,14,13,8,1,0,0,0,3
TM9SF4,310,135,134,30,27,4,20,218,0,29,0,0,0,0,0,2,0,0,0,0,0,10,416,887,1218,99,700,1,1,0,0,3,0,476,13,6,647,117,98,120,117,158,157,53,67,1,108,77,7,1,579,162,266,123,463,107,448,305,179,35,1,4,8,180
TMEM129,76,37,46,7,10,1,5,70,0,12,0,0,0,0,0,0,0,0,0,0,0,8,87,167,262,22,105,0,0,0,0,0,0,178,4,0,219,35,24,46,50,56,55,19,19,3,37,20,3,0,229,75,73,40,152,30,184,104,77,9,0,3,2,76
TMEM158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TMEM169,18,9,9,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,22,45,2,14,0,0,0,0,0,0,26,0,0,62,7,15,10,8,12,10,0,5,0,10,18,0,0,54,15,9,6,15,6,26,20,8,2,0,0,1,9
TMEM184C,94,51,43,13,7,0,8,78,0,9,0,0,0,0,0,1,0,0,0,0,0,4,111,236,324,25,129,0,0,0,0,1,0,189,4,0,277,45,36,68,36,45,52,19,47,1,54,36,5,1,234,67,103,54,195,45,191,140,89,18,1,2,9,77
TMEM204,54,16,12,0,1,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,24,34,4,16,0,0,0,0,0,0,161,8,0,1513,183,112,228,201,184,187,81,140,2,111,82,9,0,1293,242,221,72,257,43,206,142,162,30,2,3,23,116
TMEM214,138,73,59,18,40,4,9,95,0,27,0,0,0,0,0,0,0,0,0,0,0,12,99,291,369,33,195,1,0,0,0,0,0,308,7,4,257,53,28,76,47,56,97,40,67,0,77,36,7,2,236,95,166,65,315,75,359,240,129,33,0,6,7,121
TMEM216,146,94,99,19,10,1,10,88,0,5,0,0,0,0,0,0,0,0,0,0,0,4,126,243,373,31,154,0,1,0,0,0,0,367,3,5,257,68,31,69,46,56,65,34,55,1,68,41,2,1,247,117,143,56,296,62,394,265,124,19,1,6,12,108
TMEM220,198,60,13,8,2,0,7,51,0,8,0,0,0,0,1,0,0,0,0,0,0,2,60,184,193,15,46,0,0,0,0,0,0,79,3,2,329,16,15,19,44,26,23,9,12,0,11,4,1,0,428,36,10,6,27,11,42,89,16,3,0,1,0,13
TMEM243,1753,818,623,146,58,1,35,433,0,99,0,0,0,0,1,4,0,0,0,1,0,16,462,1041,1212,131,646,5,0,0,0,2,0,1249,31,9,3597,552,285,613,604,621,621,216,322,11,399,269,19,0,3055,817,986,443,1408,312,1478,926,769,96,2,17,29,765
TMEM38A,42,10,24,0,3,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,51,128,5,14,0,0,0,0,0,0,10,2,0,8,1,2,2,0,4,0,0,3,0,5,4,0,0,6,2,2,2,7,2,7,10,1,0,0,0,1,2
TMEM39A,140,82,62,17,33,2,6,95,0,28,0,0,0,0,0,0,0,0,0,0,0,5,134,236,342,33,138,0,0,0,0,0,0,392,6,3,331,62,54,99,56,99,118,38,62,2,99,47,5,0,243,133,255,91,372,81,380,274,164,32,2,4,4,154
TMIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMOD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TMTC2,19,14,19,0,4,0,5,65,0,2,0,0,0,0,0,1,0,0,0,0,0,0,176,233,552,32,141,1,0,0,0,0,0,11,2,0,53,17,12,18,16,23,40,10,12,0,5,26,2,0,43,26,41,1,17,13,14,19,46,4,0,0,3,19
TNFAIP8,1273,583,562,83,51,3,26,357,0,48,0,0,0,0,1,4,0,0,0,0,0,78,380,786,1175,90,526,3,0,0,0,3,0,983,21,14,3727,721,401,791,605,670,749,256,442,8,424,358,28,3,2574,823,1072,366,1380,290,1086,762,850,113,3,14,43,696
TNFRSF17,80,26,45,2,87,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,1,0,0,0,0,0,1
TNIP3,15,9,7,1,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,56,71,6,20,0,0,0,0,0,0,32,0,0,71,8,17,10,19,12,10,7,15,1,18,14,0,0,44,34,229,30,167,24,66,33,21,21,0,2,3,57
TNK1,50,24,21,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,0,2,0,0,0,0,0,0,5,1,0,308,29,17,30,47,42,28,9,11,0,6,5,1,0,359,51,42,4,23,9,8,5,45,4,0,0,1,25
TNNT3,4,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,1,0,0,0,0,0,0,0,4,0,0,8,0,1,0,2,2,0,0,0,0,1,0,0,0,18,0,2,2,4,2,3,5,0,0,0,0,0,0
TNXB,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,2,4,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,0,1,0,0,0,0,0,3,0,0,10,2,2,0,3,0,3,1,0,0,0,1,0,1
TPP1,567,290,270,92,20,1,45,637,0,116,0,0,0,0,2,6,0,0,0,0,0,209,943,2182,3035,276,1198,4,1,2,0,4,0,1199,17,10,807,186,106,250,147,213,287,114,174,4,302,189,11,2,668,281,564,351,1152,229,1238,793,300,70,0,17,36,397
TPRG1,8,2,6,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,12,26,4,9,0,0,0,0,0,0,54,0,0,31,3,9,24,3,15,37,25,63,2,61,14,0,1,32,67,232,58,337,48,259,20,44,19,0,1,0,89
TPSAB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPSB2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,3,0,0,0,0,0,0,2,0,0,4,0,1,1,0,1,1,0,0,0,0,0,1,0,2,1,2,0,2,0,1,2,0,0,0,0,0,1
TRIB1,8,9,11,8,52,2,9,271,0,8,0,0,0,0,0,3,0,0,0,0,0,2,1006,1310,2227,111,412,8,0,3,0,4,0,13,0,0,11,5,9,7,4,4,12,0,1,0,0,45,4,1,12,4,5,2,8,1,7,5,9,1,0,0,0,3
TRIM16L,12,8,6,1,1,0,3,15,0,1,0,0,0,0,0,0,0,0,0,0,0,22,28,43,56,2,30,0,0,0,0,0,0,29,1,0,60,10,9,3,12,6,14,5,4,0,7,6,0,0,49,22,18,4,39,9,23,17,17,5,0,0,1,13
TRIM66,79,39,31,5,7,0,2,26,0,6,0,0,0,0,0,0,0,0,0,0,0,3,61,87,163,12,71,0,0,1,0,1,0,92,0,1,174,22,24,30,33,37,30,8,17,1,20,17,1,0,187,40,46,23,101,15,88,48,24,9,0,3,0,36
TRMT10C,515,288,222,51,23,2,8,195,0,36,0,0,0,0,1,1,0,0,0,0,0,12,167,438,597,64,327,1,1,0,0,1,0,665,24,5,1374,231,132,296,234,233,277,125,157,4,188,112,11,1,1207,362,544,212,769,155,750,491,504,52,2,10,12,375
TRMT61B,243,139,120,20,18,1,6,102,0,22,0,0,0,0,1,0,0,0,0,0,0,2,80,215,261,23,143,0,0,0,0,0,0,350,5,1,606,84,62,143,101,110,112,51,68,2,91,54,9,0,550,168,233,127,412,86,394,260,158,18,1,7,7,171
TRPM4,29,11,4,2,5,1,2,74,0,13,0,0,0,0,0,0,0,0,0,0,0,3,81,175,254,13,37,2,0,0,0,0,0,36,1,0,54,5,3,8,9,9,14,4,6,1,3,3,2,0,52,19,19,9,32,10,24,25,10,2,0,0,0,12
TSFM,124,60,74,7,23,1,9,125,0,33,0,0,0,0,0,1,0,0,0,0,0,3,100,257,304,41,177,0,0,1,0,0,0,499,10,2,574,112,50,118,68,92,99,29,98,2,122,64,11,1,586,146,254,123,470,110,493,330,176,44,2,9,10,210
TSHR,40,21,18,1,20,1,1,28,0,2,0,0,0,0,1,0,0,0,0,0,0,2,45,79,137,9,44,0,0,0,0,0,0,50,3,1,74,15,13,18,14,29,15,10,2,0,17,48,4,0,77,31,29,7,44,10,36,17,13,4,0,2,4,19
TSPYL4,186,82,86,16,8,0,5,62,0,15,0,0,0,0,0,0,0,0,0,0,0,6,60,101,161,16,87,0,0,0,0,0,0,279,12,2,545,90,56,109,133,185,166,71,67,4,75,64,3,1,571,224,251,63,266,103,311,238,174,26,0,3,8,164
TSSK3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,2
TSTA3,285,130,148,27,36,2,19,193,0,48,0,0,0,0,1,3,0,0,0,0,0,14,222,543,654,70,431,2,0,1,0,2,0,743,24,7,810,149,93,249,134,158,228,59,148,2,224,126,15,1,721,245,424,229,794,140,902,570,273,61,1,22,15,313
TTC30B,63,17,24,2,1,0,1,21,0,7,0,0,0,0,0,0,0,0,0,0,0,3,20,52,77,3,23,0,0,0,0,1,0,59,1,1,90,13,11,18,26,36,25,8,10,0,8,14,0,0,100,28,40,8,34,14,53,52,18,2,0,1,0,24
TTN,407,406,318,120,4,1,4,29,0,12,0,0,0,0,1,0,0,0,0,0,0,12,68,116,242,11,57,1,0,0,0,0,0,121,9,3,1462,96,116,122,212,204,84,15,36,0,27,258,7,1,1274,198,209,39,129,45,132,109,44,26,0,1,28,46
TUBD1,114,45,27,9,0,0,1,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,108,149,10,55,1,1,0,0,0,0,124,4,1,312,49,22,55,57,58,50,24,23,0,39,30,2,1,234,71,104,30,139,27,123,87,54,10,1,0,3,78
UBAP2L,426,220,166,35,13,0,22,227,0,39,0,0,0,0,2,4,0,0,0,0,0,17,333,761,952,102,521,4,0,0,0,1,0,658,12,2,989,152,105,166,161,220,208,85,122,3,171,83,7,1,887,303,371,167,617,145,681,423,242,54,2,18,16,234
UBE2F,143,83,69,17,13,1,18,222,0,37,0,0,0,0,2,1,0,0,0,0,0,136,336,661,906,83,511,2,0,0,0,2,0,1327,32,1,516,106,73,109,96,117,125,41,75,5,218,72,6,1,237,130,242,195,648,189,1049,788,103,35,0,9,12,250
UBE2V1,509,293,283,56,47,1,27,358,0,58,0,0,0,0,1,2,0,0,0,1,0,70,435,976,1361,131,583,1,0,2,0,0,0,1331,30,8,1672,295,168,367,255,268,311,139,249,5,364,202,22,4,1582,450,796,380,1400,286,1427,883,530,107,3,14,29,646
UBQLN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBR7,172,118,166,34,20,1,2,60,0,23,0,0,0,0,1,0,0,0,0,0,0,7,81,201,266,32,168,1,0,0,0,0,0,352,9,5,374,64,62,126,66,91,77,33,58,3,90,72,15,3,284,113,181,97,380,65,371,237,105,32,2,18,9,114
UCK1,76,28,30,7,4,0,8,44,0,7,0,0,0,0,0,1,0,0,0,0,0,15,90,175,241,22,127,0,1,1,0,0,0,183,2,3,205,37,19,50,40,42,52,16,23,0,52,23,5,0,175,54,87,43,132,21,150,126,71,8,1,5,5,79
UCP2,2314,1087,963,206,80,7,50,698,0,173,0,0,0,0,4,5,0,0,0,1,0,255,1227,2747,3720,340,1857,9,2,1,0,6,0,3352,74,22,4132,744,402,907,706,756,876,299,514,18,800,513,34,4,3474,1022,1518,919,3413,563,3589,2249,1047,192,3,40,55,1236
UNC119B,36,25,10,2,3,0,2,26,0,6,0,0,0,0,0,0,0,0,0,0,0,3,24,56,99,6,31,0,0,0,0,0,0,79,0,1,113,17,14,29,14,26,32,13,16,0,18,6,1,1,119,29,64,18,70,20,85,58,54,5,0,2,2,43
USHBP1,181,136,174,27,22,3,1,76,0,38,0,0,0,0,0,1,0,0,0,0,0,21,34,93,160,16,68,0,0,0,0,0,0,1445,26,4,4364,590,320,703,724,712,800,314,407,5,484,324,23,2,3763,976,1204,454,1602,318,1404,952,774,107,3,15,30,721
USP44,38,19,15,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,2,2,0,0,0,0,0,0,15,0,0,96,4,2,10,12,16,12,1,3,0,2,2,1,0,123,15,15,3,19,6,10,10,10,0,0,0,1,4
VAMP1,79,70,77,14,13,2,6,55,0,30,0,0,0,0,0,0,0,0,0,0,0,2,62,125,195,15,41,0,0,0,0,0,0,300,12,1,474,65,40,86,54,72,69,16,47,2,89,38,9,0,415,100,171,107,318,42,313,188,99,31,1,4,10,134
VCAM1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,47,9,18,9,4,4,3,6,0,0,0,10
VCAN,74,48,31,5,4,2,2,433,0,10,0,0,0,0,5,13,0,0,0,1,0,13,1820,3323,6012,226,485,11,3,3,0,5,0,103,1,1,156,22,18,35,21,28,32,16,20,1,30,17,2,0,164,39,76,35,137,20,120,68,38,7,0,4,2,49
VEGFA,4,5,5,5,3,0,0,194,0,1,0,0,0,0,0,2,0,0,0,0,0,0,475,802,1151,43,21,5,0,0,0,2,0,7,2,0,6,0,3,1,2,1,4,0,0,0,1,1,0,0,4,4,4,0,4,2,1,6,2,0,0,0,0,0
VSIG1,8,27,58,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,17,24,2,3,0,0,0,0,0,0,10,1,0,575,101,84,117,109,121,129,29,39,0,11,77,4,1,385,123,75,1,10,5,11,9,37,2,1,1,3,12
VTI1B,414,226,210,71,31,5,23,377,0,43,0,0,0,0,0,3,0,0,0,0,0,192,643,1429,1890,211,1002,2,0,1,0,3,0,1181,27,5,904,186,105,242,147,169,225,96,186,3,308,150,22,3,979,299,590,327,1259,249,1346,789,365,91,2,20,24,436
VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VWCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBP2,821,451,422,83,44,2,31,375,0,72,0,0,0,0,1,6,0,0,0,1,0,402,671,1377,1848,176,1171,2,0,4,0,4,0,1315,23,8,1971,337,224,480,363,416,479,180,276,12,330,254,22,3,1489,556,850,344,1243,306,1370,886,615,90,3,14,31,598
WDR45B,345,220,178,61,13,1,19,309,0,28,0,0,0,0,0,1,0,0,0,0,0,22,415,870,1175,109,636,1,0,1,0,1,0,887,20,2,728,139,75,169,147,185,209,82,116,6,153,94,7,2,572,264,396,189,629,184,791,582,306,35,1,10,16,311
WNK1,388,250,252,55,28,1,28,379,0,33,0,0,0,0,3,2,0,0,0,1,0,52,601,1375,1941,161,887,0,0,2,0,4,0,992,19,9,1257,261,212,348,231,389,381,138,201,5,284,226,23,3,1052,436,759,352,1229,214,1087,552,406,99,1,14,32,458
WSB2,33,14,11,4,1,0,0,56,0,6,0,0,0,0,1,0,0,0,0,0,0,10,95,214,269,27,97,1,0,0,0,0,0,113,1,3,58,20,16,32,14,11,19,17,24,0,42,13,4,0,66,35,103,40,129,29,111,73,50,15,0,3,5,45
XCL1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,0,0,0,0,0,0,638,84,7,3,1,0,8,0,1,3,9,28,3,54,1,0,0,20,24,238,100,335,126,431,819,23,28,0,13,1,105
XCL2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,0,1,0,0,0,0,0,0,787,63,5,3,3,1,4,0,1,1,7,30,1,57,2,0,1,14,15,276,109,340,181,490,899,12,18,0,15,1,153
XKRX,25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,1,0,0,0,0,0,1,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0
XPNPEP1,203,126,111,10,25,0,18,260,0,62,0,0,0,0,0,4,0,0,0,0,0,292,211,537,656,84,494,2,0,0,0,1,0,589,19,6,463,95,75,105,90,115,127,64,103,4,114,50,8,2,427,174,311,146,521,130,530,412,210,38,3,12,10,203
YBX1,2281,1164,924,220,82,8,52,781,0,170,0,0,0,0,5,13,0,0,0,1,0,171,1738,3483,5066,384,2044,10,1,5,0,6,0,3522,84,23,5039,885,489,1058,902,1025,1215,447,543,18,720,568,36,3,4533,1455,2132,948,3052,735,3412,2172,1492,195,3,45,55,1462
YBX3,887,127,59,35,13,0,30,350,0,5,0,0,0,0,3,5,0,0,0,1,0,74,892,1801,2275,188,549,6,0,1,0,2,0,33,13,0,79,11,11,11,17,22,18,7,15,4,18,5,2,0,509,176,400,89,258,73,72,55,43,22,1,1,20,176
YIPF5,283,115,117,18,29,1,12,156,0,39,0,0,0,0,0,2,0,0,0,0,0,17,221,446,622,63,378,1,0,0,0,0,0,548,9,6,1049,210,137,310,198,286,295,131,154,3,223,130,17,3,807,371,514,194,746,176,589,404,391,57,0,9,16,319
ZBTB3,35,16,19,2,1,0,2,22,0,1,0,0,0,0,0,0,0,0,0,0,0,2,32,69,101,12,43,0,0,0,0,0,0,46,0,1,77,18,8,14,9,12,6,4,5,1,12,9,1,0,62,18,30,8,57,6,61,39,21,4,0,2,2,14
ZC3H10,49,27,22,6,3,0,4,43,0,6,0,0,0,0,0,0,0,0,0,0,0,2,63,142,196,24,109,0,0,1,0,0,0,86,0,0,66,14,16,17,13,14,13,2,15,0,25,7,1,0,88,30,49,15,91,18,107,64,30,6,1,3,7,34
ZCCHC12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCCHC3,59,48,47,6,5,0,9,115,0,9,0,0,0,0,0,1,0,0,0,0,0,17,192,395,573,39,171,1,0,0,0,1,0,123,4,0,168,23,21,36,20,29,45,9,21,0,19,22,1,0,150,50,87,36,116,25,123,76,46,9,1,1,0,40
ZER1,142,57,42,9,7,0,6,52,0,7,0,0,0,0,0,0,0,0,0,0,0,11,77,153,294,21,155,1,0,0,0,1,0,313,6,2,511,69,46,77,79,93,71,29,49,0,85,45,1,0,428,103,169,84,289,60,333,207,87,25,0,3,7,133
ZFP3,45,15,11,3,2,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,33,55,4,15,0,0,0,0,0,0,41,0,1,68,4,7,9,8,12,8,0,4,1,10,7,0,0,63,16,23,8,30,8,45,42,25,1,0,1,0,13
ZFP36,2244,1263,940,240,75,4,50,759,0,178,0,0,0,0,5,14,0,0,0,1,0,56,1901,3516,5408,374,2008,13,3,16,0,6,0,4965,110,22,4311,705,447,1121,902,1212,1337,551,618,26,876,535,27,3,3815,1660,2696,1182,3753,1004,4335,3023,1891,224,2,41,53,1925
ZFP62,113,75,66,11,12,1,3,35,0,9,0,0,0,0,0,0,0,0,0,0,0,3,46,97,140,16,79,1,0,0,0,0,0,105,1,0,421,61,52,70,64,65,70,28,33,2,40,40,4,1,388,82,98,34,133,33,122,69,83,16,1,0,4,68
ZFP82,132,75,60,18,2,0,4,35,0,10,0,0,0,0,1,0,0,0,0,0,0,1,35,67,84,13,45,2,0,0,0,0,0,185,2,0,235,32,26,48,45,45,54,13,28,1,29,17,2,0,190,85,117,44,161,44,157,102,44,15,1,1,0,80
ZIK1,60,20,12,4,1,0,3,18,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,19,32,3,29,0,0,0,0,0,0,80,2,0,144,21,13,17,18,19,12,5,5,2,8,5,0,0,125,32,19,6,9,6,27,45,24,4,0,1,1,15
ZKSCAN5,96,51,54,12,4,0,3,65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,84,161,216,28,104,0,0,0,0,0,0,178,8,1,145,27,34,39,31,33,47,13,20,0,35,26,3,1,144,53,96,32,128,30,175,107,60,14,0,2,4,58
ZNF101,305,181,140,17,14,2,5,66,0,20,0,0,0,0,1,0,0,0,0,0,0,8,102,212,354,24,154,1,0,1,0,0,0,281,4,1,1502,225,137,172,192,205,165,76,104,2,101,146,14,1,1396,259,334,112,337,72,302,204,216,32,2,5,20,191
ZNF134,290,137,86,18,7,0,4,62,0,17,0,0,0,0,0,0,0,0,0,0,0,1,47,111,181,23,108,0,0,0,0,0,0,250,6,2,409,65,33,71,58,56,58,23,43,1,40,40,3,0,448,102,122,40,149,48,204,187,92,7,0,4,6,73
ZNF135,76,15,2,2,0,0,4,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,5,10,2,2,0,0,0,0,0,0,39,1,2,39,3,2,0,7,2,5,0,1,0,0,0,0,0,66,2,2,0,4,2,5,34,1,0,0,0,0,0
ZNF140,107,69,40,9,1,0,5,47,0,9,0,0,0,0,0,0,0,0,0,0,0,3,32,83,141,20,47,0,0,0,0,0,0,107,1,0,251,44,28,54,38,44,43,10,45,2,41,32,2,1,215,61,83,26,139,30,118,86,66,11,1,3,4,49
ZNF154,157,66,48,5,1,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,2,34,53,95,6,38,0,0,0,0,0,0,534,3,2,122,15,13,17,15,26,15,8,8,1,11,3,0,1,139,30,34,16,70,35,446,342,28,4,0,4,1,12
ZNF174,45,36,29,7,7,0,6,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,75,76,8,58,0,0,0,0,0,0,126,2,0,165,36,22,36,25,24,30,7,31,0,26,15,2,0,171,51,54,37,129,18,134,89,33,10,0,0,4,57
ZNF20,26,12,7,3,2,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,40,51,3,29,0,0,0,0,0,0,47,2,2,50,9,6,10,4,9,3,5,8,0,11,3,0,0,33,11,14,6,49,8,74,52,12,2,0,1,0,13
ZNF211,114,56,51,13,8,0,1,49,0,8,0,0,0,0,0,0,0,0,0,0,0,9,48,109,145,16,100,1,0,0,0,1,0,234,7,2,289,54,43,101,34,50,79,26,47,1,38,37,4,0,245,77,134,46,184,43,246,161,92,12,0,5,5,76
ZNF229,14,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,16,0,1,2,4,1,1,0,0,0,0,0,0,0,17,2,3,0,1,0,0,1,0,0,0,0,0,0
ZNF239,16,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,12,0,0,47,6,7,5,5,1,4,2,4,1,2,1,0,0,41,7,9,2,11,4,14,8,4,1,0,0,0,8
ZNF256,127,57,41,8,1,0,1,31,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,9,15,4,12,0,0,0,0,0,0,144,3,2,147,17,9,29,26,25,32,12,14,0,9,11,0,1,150,30,25,11,19,20,44,95,28,5,0,4,1,21
ZNF268,399,209,156,32,19,2,15,192,0,31,0,0,0,0,0,2,0,0,0,0,0,35,385,830,1399,106,354,3,0,3,0,0,0,582,17,2,1009,149,118,184,122,162,173,62,112,5,133,104,11,0,793,279,383,155,639,125,648,370,275,36,0,10,14,236
ZNF285,38,7,11,3,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,29,42,78,6,28,0,0,0,0,0,0,38,2,0,53,6,4,8,6,9,8,4,7,0,9,8,1,0,43,13,18,9,25,2,31,21,11,2,0,1,1,12
ZNF302,530,263,174,36,15,1,10,175,0,43,0,0,0,0,2,0,0,0,0,0,0,11,308,651,1012,81,367,0,0,0,0,0,0,717,16,4,1404,193,110,176,198,188,194,80,127,4,155,85,5,0,1262,316,396,128,611,123,693,475,250,43,0,9,14,227
